PR number,open,close,days_to_close
55839,2023-03-15T22:08:24.000Z,null,null
55838,2023-03-15T22:06:46.000Z,2023-03-16T08:15:24.000Z,0.42266203703703703
55837,2023-03-15T22:06:36.000Z,2023-03-16T10:46:45.000Z,0.5278819444444445
55836,2023-03-15T21:14:54.000Z,2023-03-16T08:15:39.000Z,0.4588541666666667
55835,2023-03-15T21:12:03.000Z,2023-03-16T08:16:04.000Z,0.4611226851851852
55832,2023-03-15T18:32:04.000Z,null,null
55831,2023-03-15T18:11:58.000Z,2023-03-20T09:21:38.000Z,4.631712962962963
55830,2023-03-15T17:40:52.000Z,null,null
55829,2023-03-15T17:16:40.000Z,2023-03-16T17:03:58.000Z,0.9911805555555555
55827,2023-03-15T16:27:34.000Z,2023-03-28T02:31:58.000Z,12.461388888888889
55826,2023-03-15T16:11:49.000Z,2023-03-28T13:08:07.000Z,12.914097222222223
55824,2023-03-15T15:56:17.000Z,null,null
55823,2023-03-15T15:37:22.000Z,2023-03-16T13:52:06.000Z,0.9268981481481482
55822,2023-03-15T14:30:06.000Z,2023-03-16T10:46:37.000Z,0.8448032407407408
55820,2023-03-15T14:07:40.000Z,null,null
55819,2023-03-15T14:02:37.000Z,2023-03-23T08:40:50.000Z,7.776539351851852
55818,2023-03-15T13:50:26.000Z,2023-03-16T12:04:31.000Z,0.9264467592592592
55817,2023-03-15T13:06:36.000Z,null,null
55816,2023-03-15T12:54:21.000Z,2023-03-16T10:46:05.000Z,0.9109259259259259
55815,2023-03-15T12:41:53.000Z,2023-03-16T08:16:20.000Z,0.8155902777777778
55814,2023-03-15T11:59:28.000Z,null,null
55813,2023-03-15T11:42:14.000Z,2023-03-15T13:29:10.000Z,0.07425925925925926
55812,2023-03-15T11:27:03.000Z,2023-03-16T12:38:48.000Z,1.0498263888888888
55811,2023-03-15T11:19:48.000Z,2023-03-15T12:36:34.000Z,0.05331018518518518
55810,2023-03-15T11:07:02.000Z,null,null
55808,2023-03-15T10:26:03.000Z,2023-03-16T12:39:04.000Z,1.0923726851851852
55806,2023-03-15T09:38:29.000Z,2023-03-15T12:51:25.000Z,0.13398148148148148
55805,2023-03-15T09:31:41.000Z,null,null
55804,2023-03-15T09:08:55.000Z,2023-03-20T15:53:05.000Z,5.280671296296297
55803,2023-03-15T09:02:45.000Z,null,null
55802,2023-03-15T08:53:25.000Z,2023-03-15T14:50:05.000Z,0.24768518518518517
55800,2023-03-15T08:49:30.000Z,2023-03-16T08:16:35.000Z,0.9771412037037037
55799,2023-03-15T08:48:48.000Z,2023-03-15T14:02:48.000Z,0.21805555555555556
55798,2023-03-15T08:13:40.000Z,2023-03-15T14:03:03.000Z,0.2426273148148148
55797,2023-03-15T07:58:05.000Z,2023-03-15T12:48:53.000Z,0.20194444444444445
55796,2023-03-15T07:54:32.000Z,2023-03-20T08:53:03.000Z,5.040636574074074
55795,2023-03-15T07:51:08.000Z,null,null
55793,2023-03-15T04:44:28.000Z,2023-03-16T11:55:59.000Z,1.2996643518518518
55792,2023-03-15T04:24:11.000Z,2023-03-21T11:33:32.000Z,6.2981597222222225
55791,2023-03-14T22:07:07.000Z,2023-03-15T08:11:15.000Z,0.41953703703703704
55790,2023-03-14T21:27:13.000Z,null,null
55789,2023-03-14T21:10:46.000Z,null,null
55788,2023-03-14T20:58:20.000Z,null,null
55787,2023-03-14T20:03:58.000Z,2023-03-24T13:48:29.000Z,9.739247685185186
55785,2023-03-14T16:54:27.000Z,2023-03-14T20:23:25.000Z,0.14511574074074074
55784,2023-03-14T16:38:58.000Z,2023-03-17T10:49:14.000Z,2.7571296296296297
55782,2023-03-14T15:44:56.000Z,2023-03-16T15:42:25.000Z,1.9982523148148148
55779,2023-03-14T15:37:24.000Z,2023-03-15T10:19:19.000Z,0.7791087962962963
55778,2023-03-14T15:32:48.000Z,2023-03-15T14:03:13.000Z,0.9377893518518519
55777,2023-03-14T15:31:34.000Z,2023-03-17T10:49:03.000Z,2.8038078703703704
55776,2023-03-14T15:28:26.000Z,2023-03-15T22:43:10.000Z,1.3018981481481482
55775,2023-03-14T14:58:45.000Z,2023-03-20T15:54:42.000Z,6.038854166666667
55774,2023-03-14T14:54:18.000Z,2023-03-15T14:02:27.000Z,0.9639930555555556
55773,2023-03-14T14:52:31.000Z,2023-03-15T08:11:34.000Z,0.7215625
55772,2023-03-14T14:50:36.000Z,2023-03-16T11:56:49.000Z,1.8793171296296296
55771,2023-03-14T14:46:39.000Z,2023-03-15T14:21:27.000Z,0.9825
55770,2023-03-14T14:34:46.000Z,null,null
55768,2023-03-14T14:14:22.000Z,null,null
55766,2023-03-14T13:51:31.000Z,2023-03-15T22:41:54.000Z,1.3683217592592594
55765,2023-03-14T13:36:19.000Z,null,null
55764,2023-03-14T12:48:35.000Z,2023-03-15T08:18:03.000Z,0.8121296296296296
55763,2023-03-14T12:48:05.000Z,2023-03-15T08:11:43.000Z,0.8080787037037037
55762,2023-03-14T12:45:22.000Z,null,null
55761,2023-03-14T12:31:30.000Z,2023-03-20T08:52:51.000Z,5.848159722222222
55760,2023-03-14T12:05:21.000Z,2023-03-15T11:17:26.000Z,0.9667245370370371
55759,2023-03-14T11:55:22.000Z,2023-03-14T16:27:16.000Z,0.18881944444444446
55757,2023-03-14T11:29:02.000Z,null,null
55755,2023-03-14T11:16:19.000Z,null,null
55753,2023-03-14T08:47:42.000Z,2023-03-16T11:56:11.000Z,2.1308912037037038
55752,2023-03-14T08:30:36.000Z,2023-03-16T13:04:41.000Z,2.190335648148148
55751,2023-03-14T08:27:05.000Z,2023-03-14T10:30:32.000Z,0.08572916666666666
55750,2023-03-14T08:24:03.000Z,2023-03-21T08:42:05.000Z,7.012523148148148
55744,2023-03-14T05:29:43.000Z,2023-03-15T08:11:54.000Z,1.112627314814815
55742,2023-03-13T22:48:00.000Z,null,null
55741,2023-03-13T20:50:06.000Z,2023-03-15T08:12:05.000Z,1.473599537037037
55740,2023-03-13T16:03:42.000Z,2023-03-15T14:02:08.000Z,1.9155787037037038
55739,2023-03-13T15:32:08.000Z,2023-03-15T08:12:23.000Z,1.6946180555555554
55738,2023-03-13T15:26:51.000Z,null,null
55737,2023-03-13T15:14:31.000Z,2023-03-14T09:50:50.000Z,0.7752199074074074
55735,2023-03-13T14:41:55.000Z,null,null
55734,2023-03-13T14:36:32.000Z,2023-03-21T08:36:30.000Z,7.7499768518518515
55733,2023-03-13T14:35:25.000Z,2023-03-22T20:19:52.000Z,9.239201388888889
55732,2023-03-13T14:15:51.000Z,2023-03-14T09:50:38.000Z,0.8158217592592593
55731,2023-03-13T14:07:04.000Z,null,null
55730,2023-03-13T14:02:44.000Z,2023-03-15T14:20:36.000Z,2.0124074074074074
55729,2023-03-13T14:00:18.000Z,null,null
55727,2023-03-13T12:53:05.000Z,2023-03-15T10:19:29.000Z,1.8933333333333333
55726,2023-03-13T12:05:39.000Z,null,null
55724,2023-03-13T11:25:59.000Z,2023-03-13T14:58:34.000Z,0.1476273148148148
55722,2023-03-13T11:08:12.000Z,2023-03-14T09:50:28.000Z,0.9460185185185185
55721,2023-03-13T10:49:25.000Z,2023-03-15T08:12:33.000Z,1.8910648148148148
55720,2023-03-13T09:50:36.000Z,2023-03-13T13:03:45.000Z,0.13413194444444446
55719,2023-03-13T09:08:40.000Z,2023-03-14T15:12:23.000Z,1.2525810185185184
55717,2023-03-12T23:56:55.000Z,2023-03-16T15:42:14.000Z,3.6564699074074074
55716,2023-03-12T20:36:16.000Z,2023-03-13T13:03:36.000Z,0.6856481481481481
55714,2023-03-12T13:31:09.000Z,2023-03-27T07:50:45.000Z,14.805277777777778
55711,2023-03-12T01:00:45.000Z,2023-03-17T21:02:40.000Z,5.834664351851852
55710,2023-03-12T00:21:19.000Z,2023-03-28T20:42:30.000Z,16.88971064814815
55708,2023-03-11T07:42:19.000Z,null,null
55707,2023-03-10T22:08:17.000Z,2023-03-11T18:45:24.000Z,0.8591087962962963
55706,2023-03-10T18:42:35.000Z,2023-03-11T18:45:15.000Z,1.0018518518518518
55705,2023-03-10T18:25:39.000Z,2023-03-11T18:45:08.000Z,1.0135300925925925
55704,2023-03-10T16:50:01.000Z,2023-03-13T13:02:51.000Z,2.8422453703703705
55702,2023-03-10T15:55:51.000Z,2023-03-11T06:46:44.000Z,0.6186689814814815
55700,2023-03-10T15:07:10.000Z,2023-03-11T06:44:08.000Z,0.6506712962962963
55699,2023-03-10T14:52:53.000Z,2023-03-14T16:26:51.000Z,4.06525462962963
55697,2023-03-10T14:23:04.000Z,null,null
55696,2023-03-10T14:13:01.000Z,null,null
55695,2023-03-10T14:03:25.000Z,2023-03-13T13:02:42.000Z,2.9578356481481483
55694,2023-03-10T14:00:27.000Z,2023-03-11T06:46:22.000Z,0.6985532407407408
55692,2023-03-10T13:33:18.000Z,2023-03-14T13:41:08.000Z,4.005439814814815
55689,2023-03-10T12:55:42.000Z,2023-03-11T18:45:01.000Z,1.2425810185185184
55688,2023-03-10T12:49:16.000Z,2023-03-11T06:47:35.000Z,0.7488310185185185
55687,2023-03-10T12:26:02.000Z,null,null
55685,2023-03-10T12:05:42.000Z,2023-03-10T18:59:03.000Z,0.28704861111111113
55684,2023-03-10T12:00:27.000Z,2023-03-13T13:02:34.000Z,3.043136574074074
55683,2023-03-10T11:57:15.000Z,2023-03-13T10:58:30.000Z,2.959201388888889
55682,2023-03-10T11:26:22.000Z,2023-03-15T14:01:53.000Z,5.107997685185185
55681,2023-03-10T11:20:26.000Z,2023-03-17T13:19:57.000Z,7.082997685185185
55680,2023-03-10T11:18:08.000Z,2023-03-14T09:50:20.000Z,3.9390277777777776
55678,2023-03-10T11:06:15.000Z,2023-03-10T12:02:00.000Z,0.03871527777777778
55677,2023-03-10T10:54:18.000Z,2023-03-13T08:14:55.000Z,2.88931712962963
55676,2023-03-10T10:25:30.000Z,2023-03-14T09:50:10.000Z,3.975462962962963
55675,2023-03-10T09:35:51.000Z,2023-03-13T10:45:54.000Z,3.0486458333333335
55674,2023-03-10T08:39:44.000Z,2023-03-22T11:06:23.000Z,12.101840277777777
55673,2023-03-10T08:10:01.000Z,2023-03-10T20:20:22.000Z,0.5071875
55672,2023-03-10T08:01:17.000Z,2023-03-13T08:15:04.000Z,3.0095717592592592
55670,2023-03-10T07:36:54.000Z,2023-03-10T10:38:29.000Z,0.12609953703703702
55668,2023-03-10T07:33:30.000Z,null,null
55667,2023-03-10T07:17:41.000Z,2023-03-23T11:57:15.000Z,13.19414351851852
55666,2023-03-10T07:08:09.000Z,null,null
55665,2023-03-10T05:47:49.000Z,null,null
55664,2023-03-10T04:01:52.000Z,2023-03-16T08:17:00.000Z,6.177175925925926
55663,2023-03-10T02:10:41.000Z,2023-03-10T10:39:06.000Z,0.3530671296296296
55661,2023-03-10T00:15:43.000Z,2023-03-17T10:48:53.000Z,7.439699074074074
55659,2023-03-09T20:57:57.000Z,2023-03-13T08:15:23.000Z,3.470439814814815
55658,2023-03-09T19:10:16.000Z,null,null
55657,2023-03-09T19:07:20.000Z,2023-03-29T14:02:48.000Z,19.830185185185186
55656,2023-03-09T18:16:20.000Z,2023-03-14T09:50:01.000Z,4.648391203703704
55655,2023-03-09T17:48:56.000Z,2023-03-21T21:12:26.000Z,12.141319444444445
55654,2023-03-09T17:44:18.000Z,null,null
55652,2023-03-09T16:23:38.000Z,null,null
55651,2023-03-09T16:03:34.000Z,2023-03-10T19:10:31.000Z,1.1298263888888889
55650,2023-03-09T16:02:21.000Z,2023-03-10T08:36:53.000Z,0.6906481481481481
55649,2023-03-09T15:52:01.000Z,2023-03-10T10:39:20.000Z,0.7828587962962963
55648,2023-03-09T15:48:35.000Z,null,null
55646,2023-03-09T14:56:54.000Z,2023-03-15T14:01:35.000Z,5.961585648148148
55645,2023-03-09T14:29:48.000Z,2023-03-10T08:39:23.000Z,0.7566550925925926
55644,2023-03-09T14:13:28.000Z,2023-03-09T14:32:35.000Z,0.013275462962962963
55643,2023-03-09T13:34:32.000Z,null,null
55640,2023-03-09T12:59:25.000Z,2023-03-09T15:02:22.000Z,0.08538194444444444
55639,2023-03-09T12:58:22.000Z,2023-03-11T18:44:53.000Z,2.240636574074074
55638,2023-03-09T12:48:13.000Z,2023-03-13T18:34:40.000Z,4.240590277777778
55636,2023-03-09T12:31:08.000Z,2023-03-09T16:23:04.000Z,0.16106481481481483
55634,2023-03-09T12:19:17.000Z,2023-03-09T16:22:35.000Z,0.16895833333333332
55633,2023-03-09T11:39:16.000Z,2023-03-10T08:30:23.000Z,0.8688310185185185
55632,2023-03-09T11:37:40.000Z,2023-03-09T16:22:19.000Z,0.19767361111111112
55630,2023-03-09T11:07:47.000Z,null,null
55629,2023-03-09T10:49:55.000Z,2023-03-15T11:31:25.000Z,6.028819444444444
55628,2023-03-09T10:39:35.000Z,null,null
55627,2023-03-09T10:38:43.000Z,2023-03-09T16:22:09.000Z,0.23849537037037036
55626,2023-03-09T10:31:36.000Z,2023-03-09T16:21:40.000Z,0.24310185185185185
55624,2023-03-09T09:50:40.000Z,2023-03-09T10:19:57.000Z,0.020335648148148148
55622,2023-03-09T09:41:58.000Z,2023-03-10T08:30:33.000Z,0.9504050925925925
55621,2023-03-09T09:26:52.000Z,2023-03-09T13:53:53.000Z,0.18542824074074074
55620,2023-03-09T09:12:57.000Z,2023-03-20T12:38:41.000Z,11.142870370370371
55619,2023-03-09T08:54:41.000Z,2023-03-09T16:21:27.000Z,0.31025462962962963
55618,2023-03-09T04:58:46.000Z,null,null
55616,2023-03-08T20:52:20.000Z,null,null
55615,2023-03-08T20:13:17.000Z,2023-03-21T08:36:17.000Z,12.515972222222222
55614,2023-03-08T20:04:19.000Z,2023-03-11T18:53:41.000Z,2.950949074074074
55613,2023-03-08T19:39:21.000Z,2023-03-22T10:41:56.000Z,13.626793981481482
55612,2023-03-08T19:28:42.000Z,2023-03-08T19:33:35.000Z,0.0033912037037037036
55611,2023-03-08T18:55:17.000Z,2023-03-09T14:37:14.000Z,0.8207986111111111
55610,2023-03-08T18:43:07.000Z,2023-03-08T22:16:54.000Z,0.14846064814814816
55609,2023-03-08T17:56:33.000Z,2023-03-10T13:59:43.000Z,1.8355324074074073
55608,2023-03-08T17:45:56.000Z,null,null
55604,2023-03-08T15:31:17.000Z,2023-03-09T08:20:35.000Z,0.7009027777777778
55603,2023-03-08T15:20:56.000Z,2023-03-09T09:45:52.000Z,0.7673148148148148
55602,2023-03-08T15:11:17.000Z,2023-03-14T14:13:02.000Z,5.959548611111111
55601,2023-03-08T15:09:05.000Z,2023-03-09T16:23:47.000Z,1.051875
55600,2023-03-08T15:05:18.000Z,2023-03-15T10:38:12.000Z,6.8145138888888885
55599,2023-03-08T13:49:22.000Z,2023-03-17T08:31:29.000Z,8.779247685185185
55596,2023-03-08T12:34:48.000Z,null,null
55594,2023-03-08T11:56:24.000Z,2023-03-29T09:30:56.000Z,20.94064814814815
55591,2023-03-08T11:04:56.000Z,null,null
55589,2023-03-08T09:54:00.000Z,2023-03-08T14:53:47.000Z,0.20818287037037037
55588,2023-03-08T09:25:10.000Z,2023-03-09T09:45:10.000Z,1.0138888888888888
55587,2023-03-08T08:26:22.000Z,2023-03-09T09:44:55.000Z,1.054548611111111
55586,2023-03-08T08:23:07.000Z,2023-03-09T08:20:45.000Z,0.9983564814814815
55585,2023-03-08T08:17:34.000Z,2023-03-11T18:44:44.000Z,3.4355324074074076
55584,2023-03-08T07:52:50.000Z,null,null
55583,2023-03-08T07:32:32.000Z,2023-03-08T10:08:10.000Z,0.1080787037037037
55582,2023-03-08T07:06:22.000Z,null,null
55581,2023-03-08T07:03:10.000Z,null,null
55579,2023-03-08T05:25:50.000Z,null,null
55578,2023-03-08T05:12:05.000Z,null,null
55577,2023-03-08T05:06:53.000Z,null,null
55575,2023-03-07T23:27:39.000Z,2023-03-08T05:39:36.000Z,0.25829861111111113
55574,2023-03-07T22:50:10.000Z,null,null
55573,2023-03-07T21:09:10.000Z,2023-03-09T08:20:53.000Z,1.4664699074074075
55572,2023-03-07T21:07:09.000Z,null,null
55571,2023-03-07T21:06:55.000Z,2023-03-27T15:06:11.000Z,19.791157407407407
55569,2023-03-07T20:18:11.000Z,null,null
55568,2023-03-07T19:55:30.000Z,2023-03-21T18:44:57.000Z,13.951006944444444
55567,2023-03-07T19:45:39.000Z,2023-03-16T00:39:20.000Z,8.20394675925926
55566,2023-03-07T19:39:28.000Z,2023-03-20T08:52:36.000Z,12.550787037037036
55565,2023-03-07T19:29:05.000Z,null,null
55564,2023-03-07T19:02:51.000Z,2023-03-08T07:58:24.000Z,0.5385763888888889
55561,2023-03-07T17:27:54.000Z,2023-03-21T12:39:53.000Z,13.799988425925926
55560,2023-03-07T16:53:31.000Z,null,null
55559,2023-03-07T15:54:35.000Z,2023-03-08T10:06:28.000Z,0.7582523148148148
55558,2023-03-07T15:37:43.000Z,null,null
55557,2023-03-07T15:33:54.000Z,2023-03-08T10:06:37.000Z,0.7727199074074074
55556,2023-03-07T15:09:03.000Z,2023-03-29T00:57:53.000Z,21.450578703703705
55555,2023-03-07T14:53:25.000Z,2023-03-21T08:36:08.000Z,13.737997685185185
55554,2023-03-07T14:47:28.000Z,2023-03-20T08:52:16.000Z,12.753333333333334
55553,2023-03-07T14:46:03.000Z,2023-03-08T12:16:20.000Z,0.8960300925925926
55551,2023-03-07T14:22:06.000Z,2023-03-08T10:06:52.000Z,0.8227546296296296
55550,2023-03-07T14:17:29.000Z,2023-03-16T11:09:28.000Z,8.869432870370371
55549,2023-03-07T14:15:26.000Z,2023-03-20T16:52:58.000Z,13.109398148148149
55548,2023-03-07T14:10:46.000Z,2023-03-08T02:56:17.000Z,0.5316087962962963
55547,2023-03-07T14:01:24.000Z,2023-03-07T17:15:59.000Z,0.13512731481481483
55546,2023-03-07T13:58:58.000Z,null,null
55544,2023-03-07T13:50:15.000Z,2023-03-07T17:19:09.000Z,0.14506944444444445
55542,2023-03-07T13:45:13.000Z,2023-03-07T14:54:59.000Z,0.048449074074074075
55538,2023-03-07T13:05:19.000Z,2023-03-07T17:17:24.000Z,0.17505787037037038
55537,2023-03-07T12:46:42.000Z,null,null
55536,2023-03-07T12:34:53.000Z,2023-03-15T09:50:17.000Z,7.885694444444445
55534,2023-03-07T12:23:05.000Z,2023-03-07T14:50:37.000Z,0.1024537037037037
55533,2023-03-07T12:14:58.000Z,2023-03-09T10:49:15.000Z,1.940474537037037
55532,2023-03-07T12:08:05.000Z,null,null
55531,2023-03-07T11:52:32.000Z,2023-03-07T14:48:40.000Z,0.12231481481481482
55530,2023-03-07T11:50:19.000Z,2023-03-07T14:50:28.000Z,0.12510416666666666
55529,2023-03-07T11:34:19.000Z,2023-03-23T15:55:20.000Z,16.181261574074075
55528,2023-03-07T11:11:23.000Z,2023-03-28T16:30:16.000Z,21.263113425925926
55527,2023-03-07T11:11:19.000Z,2023-03-09T09:44:30.000Z,1.939710648148148
55525,2023-03-07T10:47:24.000Z,2023-03-07T15:58:19.000Z,0.21591435185185184
55524,2023-03-07T10:45:58.000Z,2023-03-07T14:49:58.000Z,0.16944444444444445
55523,2023-03-07T10:22:38.000Z,2023-03-14T21:15:10.000Z,7.4531481481481485
55522,2023-03-07T10:18:33.000Z,2023-03-23T15:43:31.000Z,16.225671296296298
55520,2023-03-07T10:01:46.000Z,2023-03-08T07:58:34.000Z,0.9144444444444444
55519,2023-03-07T09:56:28.000Z,null,null
55518,2023-03-07T09:56:25.000Z,2023-03-10T20:21:03.000Z,3.433773148148148
55517,2023-03-07T09:51:17.000Z,2023-03-09T10:17:44.000Z,2.0183680555555554
55516,2023-03-07T09:39:52.000Z,2023-03-07T11:10:19.000Z,0.0628125
55515,2023-03-07T09:31:40.000Z,2023-03-08T09:53:55.000Z,1.015451388888889
55514,2023-03-07T09:01:10.000Z,2023-03-08T10:07:01.000Z,1.0457291666666666
55513,2023-03-07T08:45:12.000Z,null,null
55512,2023-03-07T08:44:45.000Z,null,null
55510,2023-03-07T07:33:55.000Z,2023-03-29T15:53:09.000Z,22.38835648148148
55509,2023-03-07T07:33:22.000Z,null,null
55508,2023-03-07T05:22:46.000Z,2023-03-07T14:49:48.000Z,0.3937731481481481
55507,2023-03-06T23:23:56.000Z,2023-03-09T08:21:13.000Z,2.373113425925926
55505,2023-03-06T21:49:16.000Z,2023-03-07T18:35:31.000Z,0.8654513888888888
55504,2023-03-06T21:31:57.000Z,2023-03-07T07:32:49.000Z,0.41726851851851854
55503,2023-03-06T21:04:30.000Z,2023-03-28T11:26:08.000Z,21.64002314814815
55502,2023-03-06T20:57:44.000Z,2023-03-07T10:12:04.000Z,0.5516203703703704
55501,2023-03-06T20:54:55.000Z,2023-03-13T08:15:38.000Z,6.4727199074074075
55500,2023-03-06T20:28:06.000Z,2023-03-07T07:33:06.000Z,0.4618055555555556
55499,2023-03-06T20:24:43.000Z,2023-03-07T07:33:24.000Z,0.46436342592592594
55498,2023-03-06T20:01:58.000Z,2023-03-07T18:34:47.000Z,0.9394560185185186
55497,2023-03-06T18:48:52.000Z,null,null
55496,2023-03-06T18:48:52.000Z,2023-03-07T07:33:31.000Z,0.5310069444444444
55494,2023-03-06T17:40:34.000Z,2023-03-07T07:33:39.000Z,0.5785300925925926
55493,2023-03-06T17:35:15.000Z,null,null
55492,2023-03-06T17:29:40.000Z,2023-03-07T07:45:00.000Z,0.5939814814814814
55491,2023-03-06T17:12:26.000Z,null,null
55489,2023-03-06T17:04:39.000Z,null,null
55488,2023-03-06T17:04:00.000Z,2023-03-21T20:03:44.000Z,15.124814814814815
55487,2023-03-06T16:45:56.000Z,2023-03-06T20:20:38.000Z,0.14909722222222221
55485,2023-03-06T16:21:22.000Z,2023-03-09T08:21:29.000Z,2.666747685185185
55484,2023-03-06T16:16:24.000Z,2023-03-06T19:40:50.000Z,0.1419675925925926
55482,2023-03-06T15:34:45.000Z,2023-03-07T08:44:00.000Z,0.7147569444444445
55481,2023-03-06T15:13:24.000Z,2023-03-20T15:12:56.000Z,13.999675925925926
55478,2023-03-06T14:34:29.000Z,2023-03-07T07:34:27.000Z,0.7083101851851852
55477,2023-03-06T14:24:54.000Z,2023-03-09T15:02:15.000Z,3.0259375
55476,2023-03-06T14:23:51.000Z,2023-03-23T09:08:04.000Z,16.78070601851852
55474,2023-03-06T13:43:27.000Z,2023-03-08T07:58:38.000Z,1.7605439814814814
55473,2023-03-06T12:52:18.000Z,2023-03-06T13:56:50.000Z,0.044814814814814814
55472,2023-03-06T12:52:13.000Z,2023-03-08T13:57:30.000Z,2.045335648148148
55471,2023-03-06T12:52:08.000Z,2023-03-10T18:32:38.000Z,4.236458333333333
55470,2023-03-06T12:37:45.000Z,2023-03-06T16:08:43.000Z,0.14650462962962962
55469,2023-03-06T12:34:36.000Z,2023-03-06T15:45:34.000Z,0.13261574074074073
55465,2023-03-06T12:02:42.000Z,2023-03-06T15:44:46.000Z,0.15421296296296297
55464,2023-03-06T11:55:10.000Z,2023-03-06T12:51:09.000Z,0.038877314814814816
55463,2023-03-06T11:49:29.000Z,2023-03-08T14:33:31.000Z,2.113912037037037
55462,2023-03-06T11:13:45.000Z,2023-03-07T07:34:51.000Z,0.8479861111111111
55461,2023-03-06T11:11:10.000Z,null,null
55459,2023-03-06T10:53:17.000Z,2023-03-21T08:35:59.000Z,14.904652777777779
55454,2023-03-06T09:40:58.000Z,2023-03-14T09:49:31.000Z,8.0059375
55453,2023-03-06T09:29:12.000Z,2023-03-06T11:33:03.000Z,0.08600694444444444
55449,2023-03-06T08:36:51.000Z,null,null
55448,2023-03-06T06:49:31.000Z,2023-03-09T10:49:35.000Z,3.166712962962963
55447,2023-03-06T06:28:33.000Z,2023-03-17T15:06:33.000Z,11.359722222222222
55445,2023-03-06T04:12:43.000Z,2023-03-17T15:07:10.000Z,11.454479166666667
55444,2023-03-06T04:10:38.000Z,2023-03-07T18:34:31.000Z,1.5999189814814814
55443,2023-03-06T04:10:12.000Z,2023-03-24T11:10:38.000Z,18.29196759259259
55442,2023-03-06T03:26:44.000Z,2023-03-21T18:09:04.000Z,15.61273148148148
55441,2023-03-06T01:39:34.000Z,2023-03-08T14:26:09.000Z,2.532349537037037
55440,2023-03-06T01:28:49.000Z,2023-03-17T01:40:19.000Z,11.00798611111111
55439,2023-03-05T23:47:01.000Z,2023-03-06T15:44:17.000Z,0.6647685185185185
55436,2023-03-05T19:14:40.000Z,2023-03-06T12:52:55.000Z,0.7348958333333333
55435,2023-03-05T16:27:11.000Z,null,null
55432,2023-03-05T04:57:35.000Z,2023-03-30T07:51:19.000Z,25.162314814814813
55430,2023-03-04T22:45:38.000Z,2023-03-08T13:57:14.000Z,3.6330555555555555
55429,2023-03-04T21:27:34.000Z,2023-03-06T12:52:30.000Z,1.6423148148148148
55427,2023-03-04T09:48:20.000Z,2023-03-06T11:33:13.000Z,2.072835648148148
55426,2023-03-04T04:46:27.000Z,2023-03-06T15:34:18.000Z,2.449895833333333
55425,2023-03-03T23:50:25.000Z,2023-03-23T08:58:44.000Z,19.380775462962962
55424,2023-03-03T22:17:23.000Z,2023-03-05T13:51:25.000Z,1.6486342592592593
55422,2023-03-03T22:06:38.000Z,null,null
55420,2023-03-03T21:06:16.000Z,2023-03-15T22:41:07.000Z,12.065868055555555
55419,2023-03-03T19:57:48.000Z,2023-03-24T02:34:45.000Z,20.275659722222223
55418,2023-03-03T18:30:28.000Z,2023-03-07T10:08:51.000Z,3.6516550925925926
55417,2023-03-03T18:24:05.000Z,2023-03-09T08:21:44.000Z,5.581701388888889
55416,2023-03-03T17:42:20.000Z,null,null
55415,2023-03-03T16:48:28.000Z,2023-03-17T10:48:37.000Z,13.750104166666667
55414,2023-03-03T16:12:38.000Z,2023-03-04T21:14:04.000Z,1.2093287037037037
55413,2023-03-03T15:57:37.000Z,2023-03-07T12:47:32.000Z,3.8679976851851854
55411,2023-03-03T14:26:21.000Z,2023-03-09T16:21:05.000Z,6.079675925925926
55410,2023-03-03T13:54:38.000Z,2023-03-06T08:34:37.000Z,2.777766203703704
55409,2023-03-03T13:47:58.000Z,2023-03-03T16:19:11.000Z,0.10501157407407408
55408,2023-03-03T13:31:59.000Z,null,null
55407,2023-03-03T12:13:57.000Z,2023-03-06T16:20:44.000Z,3.1713773148148148
55406,2023-03-03T12:05:28.000Z,null,null
